StartDate,EndDate,Duration__in_seconds_,Finished,RecordedDate,ResponseId,Age,Age_classes,Gender,Party_to_vote_for,PoliticalSpectrum_Left,PoliticalSpectrum_Prog,PoliticalSpectrum_Coal,Education,Education_classes,Househol_composition,No_of_cars_in_househol,Type_of_house,Net_income_household,Postal_code,INHABITANTS_postal_cod,unemployment_socia_ass,share_owner_occupied_h,share_rented_house,Area_address_density,Urban_density_class
2021/11/24 16:17,2021/11/25 17:18,90058,True,2021/11/25 17:18,R_1gFI45bSZbQeSNI,74,65-75,Male,D66,Centre,Strongly progressive,Coalition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, without children living at home",1,Owner-occupied house,1000 - 1999 euro,7585,485,7.216494845,90,10,121,Non-urban (address density of less than 500)
2021/11/24 16:20,2021/11/24 16:35,901,True,2021/11/24 16:35,R_1rqtfT4biJGqXbL,69,65-75,Female,Volt,Centre,Strongly progressive,Opposition parties,"HAVO, VWO, MBO2-4",Medium,"Single, without children living at home",1,Rented house,2000 - 2999 Euros,6982,2165,15.47344111,40,60,854,Little urban (address density of 500 to 1 000)
2021/11/24 16:20,2021/11/24 16:43,1354,True,2021/11/24 16:43,R_2AGUPO04wz34wyu,71,65-75,Male,VVD,Centre Right,Conservative,Coalition parties,Master (HBO/WO),High,"Living together/married, without children living at home",0,Rented house,2000 - 2999 Euros,7555,9080,9.581497797,60,40,1605,Highly urban (address density of 1 500 to 2 500)
2021/11/24 16:22,2021/11/24 16:39,1012,True,2021/11/24 16:39,R_27C3RVK32tIhQeg,77,75+,Male,VVD,Centre Right,Conservative,Coalition parties,Bachelor's degree (HBO/WO),Medium,"Living together/married, without children living at home",1,Owner-occupied house,4000 - 4999 Euros,9401,6590,11.83611533,40,60,2333,Highly urban (address density of 1 500 to 2 500)
2021/11/24 16:23,2021/11/24 16:39,953,True,2021/11/24 16:39,R_8kbz3JRRssXT6P7,59,55-65,Female,ChristenUnie,Centre,Progressive,Coalition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, without children living at home",1,Owner-occupied house,3000 - 3999 Euros,3831,13405,5.445729206,70,30,1547,Highly urban (address density of 1 500 to 2 500)
2021/11/24 16:25,2021/11/24 17:11,2749,True,2021/11/24 17:11,R_33rwFBIsYURWFUE,18,18-25,Male,BBB (BoerBurgerBeweging),Centre Right,Conservative,Opposition parties,"Other, namely",Medium,"Single, without children living at home",0,Rented house,1000 - 1999 euro,7667,1225,3.673469388,70,30,78,Non-urban (address density of less than 500)
2021/11/24 16:27,2021/11/24 16:47,1201,True,2021/11/24 16:47,R_1hHbo76XgwtMhsx,75,75+,Male,D66,Centre,Strongly progressive,Coalition parties,Bachelor's degree (HBO/WO),Medium,"Living together/married, without children living at home",1,Owner-occupied house,3000 - 3999 Euros,6971,8555,8.533021625,60,40,764,Little urban (address density of 500 to 1 000)
2021/11/24 16:29,2021/11/24 16:40,653,True,2021/11/24 16:40,R_r9gG6kKCJU4OKs1,56,55-65,Female,Party for the Animals,Left,Strongly progressive,Opposition parties,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Single, without children living at home",0,Rented house,2000 - 2999 Euros,2724,7165,8.094905792,60,40,3197,Very highly urban (address density of 2 500 or more)
2021/11/24 16:31,2021/11/24 16:49,1100,True,2021/11/24 16:49,R_ezkCtFQjEghb9xn,62,55-65,Male,CODE ORANJE,Unknown,Unknown,Parties not in de Tweede Kamer,Master (HBO/WO),High,"Single, with children living at home",1,Owner-occupied house,2000 - 2999 Euros,2587,8335,5.218956209,60,40,2766,Very highly urban (address density of 2 500 or more)
2021/11/24 16:31,2021/11/24 16:43,692,True,2021/11/24 16:43,R_3g58rk1wwwHQWqc,72,65-75,Male,Votes blank or not,Votes blank or not,Votes blank or not,Votes blank or not,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Living together/married, without children living at home",1,Owner-occupied house,3000 - 3999 Euros,3355,5990,5.258764608,70,30,1855,Highly urban (address density of 1 500 to 2 500)
2021/11/24 16:32,2021/11/24 16:41,536,True,2021/11/24 16:41,R_1K8WDdYTumD1qP7,53,45-55,Male,VVD,Centre Right,Conservative,Coalition parties,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Living together/married, with children living at home",2,Owner-occupied house,2000 - 2999 Euros,3845,10295,4.905293832,70,30,1352,Moderately urban (address density of 1 000 to 1 500)
2021/11/24 16:35,2021/11/24 16:55,1211,True,2021/11/24 16:55,R_7O1v9nIxNzM9JYt,60,55-65,Female,Party for the Animals,Left,Strongly progressive,Opposition parties,Master (HBO/WO),High,"Living together/married, without children living at home",0,Owner-occupied house,3000 - 3999 Euros,6522,4855,6.385169928,60,40,2431,Highly urban (address density of 1 500 to 2 500)
2021/11/24 16:35,2021/11/24 16:53,1043,True,2021/11/24 16:53,R_28TdsjrkpFPBtnq,55,55-65,Female,Votes blank or not,Votes blank or not,Votes blank or not,Votes blank or not,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Single, without children living at home",1,Rented house,0 - 999 Euros,2964,4245,4.240282686,70,30,482,Non-urban (address density of less than 500)
2021/11/24 16:38,2021/11/24 16:53,882,True,2021/11/24 16:53,R_33d1soX2iGCIA6k,55,55-65,Female,Votes blank or not,Votes blank or not,Votes blank or not,Votes blank or not,"HAVO, VWO, MBO2-4",Medium,"Single, without children living at home",0,Rented house,2000 - 2999 Euros,1502,8355,12.02872531,40,60,3685,Very highly urban (address density of 2 500 or more)
2021/11/24 16:40,2021/11/24 17:01,1289,True,2021/11/24 17:01,R_3QKq7arPZLJSGOo,71,65-75,Female,Party for the Animals,Left,Strongly progressive,Opposition parties,"HAVO, VWO, MBO2-4",Medium,"Single, without children living at home",0,Rented house,1000 - 1999 euro,7091,7175,7.456445993,60,40,878,Little urban (address density of 500 to 1 000)
2021/11/24 16:40,2021/11/24 17:06,1553,True,2021/11/24 17:06,R_27TlvDUbH7G99Ud,63,55-65,Male,No idea,No idea,No idea,No idea,Master (HBO/WO),High,"Living together/married, without children living at home",1,Owner-occupied house,2000 - 2999 Euros,9451,3800,6.315789474,70,30,448,Non-urban (address density of less than 500)
2021/11/24 16:41,2021/11/24 16:52,653,True,2021/11/24 16:52,R_VKesxz49k7yjisV,67,65-75,Male,GROENLINKS,Centre Left,Strongly progressive,Opposition parties,Master (HBO/WO),High,"Living together/married, without children living at home",2,Owner-occupied house,2000 - 2999 Euros,9528,785,5.732484076,80,20,90,Non-urban (address density of less than 500)
2021/11/24 16:44,2021/11/24 17:05,1232,True,2021/11/24 17:05,R_wTxxZ806SKL65R7,67,65-75,Male,CDA,Centre,Conservative,Coalition parties,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Living together/married, without children living at home",1,Owner-occupied house,1000 - 1999 euro,3961,9410,6.854410202,60,40,1335,Moderately urban (address density of 1 000 to 1 500)
2021/11/24 16:45,2021/11/24 17:12,1647,True,2021/11/24 17:12,R_XtUGcZug7wzMeAh,73,65-75,Female,GROENLINKS,Centre Left,Strongly progressive,Opposition parties,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Single, without children living at home",0,Rented house,1000 - 1999 euro,4001,10690,11.45930776,50,50,2035,Highly urban (address density of 1 500 to 2 500)
2021/11/24 16:45,2021/11/24 16:57,733,True,2021/11/24 16:57,R_3kFnofb0btPuguO,67,65-75,Female,PvdA (Labour Party),Centre Left,Progressive,Opposition parties,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Living together/married, without children living at home",0,Rented house,1000 - 1999 euro,2742,10715,4.993000467,60,40,1674,Highly urban (address density of 1 500 to 2 500)
2021/11/24 16:47,2021/11/24 17:16,1741,True,2021/11/24 17:16,R_2aemNx1sliyZfUy,76,75+,Male,GROENLINKS,Centre Left,Strongly progressive,Opposition parties,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Single, without children living at home",1,Owner-occupied house,2000 - 2999 Euros,6071,8725,8.137535817,70,30,671,Little urban (address density of 500 to 1 000)
2021/11/24 16:47,2021/11/24 17:08,1244,True,2021/11/24 17:08,R_1P0jlyOtiCm5xPr,59,55-65,Male,50PLUS,Centre,Conservative,Opposition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, without children living at home",1,Rented house,2000 - 2999 Euros,5721,13155,6.955530217,70,30,1118,Moderately urban (address density of 1 000 to 1 500)
2021/11/24 16:57,2021/11/24 17:21,1425,True,2021/11/24 17:21,R_yPEHF7TZcuAMWxb,75,75+,Male,ChristenUnie,Centre,Progressive,Coalition parties,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Living together/married, without children living at home",0,Rented house,2000 - 2999 Euros,8322,7365,2.851323829,80,20,997,Little urban (address density of 500 to 1 000)
2021/11/24 17:01,2021/11/24 17:22,1274,True,2021/11/24 17:22,R_2wMrbKaeRrQ4DPM,76,75+,Male,Pieter Omtzigt,Unknown,Unknown,Opposition parties,Bachelor's degree (HBO/WO),Medium,"Living together/married, without children living at home",1,Owner-occupied house,0 - 999 Euros,8332,5945,5.130361648,80,20,930,Little urban (address density of 500 to 1 000)
2021/11/24 17:01,2021/11/24 17:25,1440,True,2021/11/24 17:25,R_1KpaA9vVRieyQlq,74,65-75,Female,PvdA (Labour Party),Centre Left,Progressive,Opposition parties,"HAVO, VWO, MBO2-4",Medium,"Single, without children living at home",1,Owner-occupied house,1000 - 1999 euro,4822,8050,9.689440994,60,40,1373,Moderately urban (address density of 1 000 to 1 500)
2021/11/24 17:01,2021/11/24 17:18,1025,True,2021/11/24 17:18,R_2S0rlMYwckkNrkC,69,65-75,Male,D66,Centre,Strongly progressive,Coalition parties,"Doctor, PhD",High,"Living together/married, without children living at home",1,Owner-occupied house,3000 - 3999 Euros,6014,1675,5.671641791,80,20,256,Non-urban (address density of less than 500)
2021/11/24 17:06,2021/11/24 17:35,1734,True,2021/11/24 17:35,R_2YQZRK0pLH0EIsv,66,65-75,Male,CDA,Centre,Conservative,Coalition parties,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Living together/married, without children living at home",1,Owner-occupied house,2000 - 2999 Euros,1394,5500,5.090909091,70,30,377,Non-urban (address density of less than 500)
2021/11/24 17:08,2021/11/24 17:23,889,True,2021/11/24 17:23,R_87ITF1SAHj89XEZ,56,55-65,Female,GROENLINKS,Centre Left,Strongly progressive,Opposition parties,Master (HBO/WO),High,"Living together/married, with children living at home",1,Owner-occupied house,3000 - 3999 Euros,8491,3335,6.596701649,60,40,526,Little urban (address density of 500 to 1 000)
2021/11/24 17:08,2021/11/24 17:30,1298,True,2021/11/24 17:30,R_qPkQYfMCnqWeG0p,63,55-65,Female,ChristenUnie,Centre,Progressive,Coalition parties,"HAVO, VWO, MBO2-4",Medium,"Single, without children living at home",0,Rented house,1000 - 1999 euro,8603,4765,5.246589717,80,20,1889,Highly urban (address density of 1 500 to 2 500)
2021/11/24 17:10,2021/11/24 20:26,11750,True,2021/11/24 20:26,R_20VATLt52Id0QnX,75,75+,Male,BBB (BoerBurgerBeweging),Centre Right,Conservative,Opposition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, without children living at home",1,Owner-occupied house,2000 - 2999 Euros,3039,10415,4.416706673,60,40,5188,Very highly urban (address density of 2 500 or more)
2021/11/24 17:12,2021/11/24 17:30,1108,True,2021/11/24 17:30,R_1QmgJIOsIJaUr1Y,52,45-55,Male,BBB (BoerBurgerBeweging),Centre Right,Conservative,Opposition parties,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Living together/married, with children living at home",3,Owner-occupied house,2000 - 2999 Euros,9298,2920,8.390410959,70,30,266,Non-urban (address density of less than 500)
2021/11/24 17:12,2021/11/24 17:26,802,True,2021/11/24 17:26,R_A51NlainLtDVHDb,62,55-65,Male,Volt,Centre,Strongly progressive,Opposition parties,Master (HBO/WO),High,"Living together/married, without children living at home",2,Owner-occupied house,5000 - 5999 Euros,2651,18540,4.611650485,70,30,1313,Moderately urban (address density of 1 000 to 1 500)
2021/11/24 17:13,2021/11/24 18:56,6163,True,2021/11/24 18:56,R_33ruFVpK69s7PNF,62,55-65,Female,ChristenUnie,Centre,Progressive,Coalition parties,Master (HBO/WO),High,"Living together/married, without children living at home",1,Owner-occupied house,5000 - 5999 Euros,3454,12780,5.516431925,70,20,1540,Highly urban (address density of 1 500 to 2 500)
2021/11/24 17:14,2021/11/24 17:28,862,True,2021/11/24 17:28,R_2XprGKowbfPrtrP,57,55-65,Male,D66,Centre,Strongly progressive,Coalition parties,Bachelor's degree (HBO/WO),Medium,"Living together/married, with children living at home",2,Owner-occupied house,8000 - 8999 Euros,3311,16390,11.5314216,50,50,3719,Very highly urban (address density of 2 500 or more)
2021/11/24 17:14,2021/11/24 17:30,950,True,2021/11/24 17:30,R_1eXzbX7lQBITx3W,73,65-75,Male,VVD,Centre Right,Conservative,Coalition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, without children living at home",1,Owner-occupied house,3000 - 3999 Euros,5403,9115,7.295666484,70,30,1312,Moderately urban (address density of 1 000 to 1 500)
2021/11/24 17:18,2021/11/24 19:39,8466,True,2021/11/24 19:39,R_33qb2PNkA7yZmEp,78,75+,Male,Pieter Omtzigt,Unknown,Unknown,Opposition parties,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Living together/married, without children living at home",1,Owner-occupied house,2000 - 2999 Euros,7007,8305,6.803130644,70,30,1064,Moderately urban (address density of 1 000 to 1 500)
2021/11/24 17:19,2021/11/24 18:44,5090,True,2021/11/24 18:44,R_3HTwHbpwK9xyGVD,72,65-75,Male,Party for the Animals,Left,Strongly progressive,Opposition parties,Bachelor's degree (HBO/WO),Medium,"Living together/married, without children living at home",1,Owner-occupied house,2000 - 2999 Euros,5953,11000,7.772727273,70,30,839,Little urban (address density of 500 to 1 000)
2021/11/24 17:20,2021/11/24 17:36,1010,True,2021/11/24 17:36,R_1mlttkPDKgOIH5x,79,75+,Male,PVV (Partij voor de Vrijheid),Centre,Strongly conservative,Opposition parties,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Living together/married, without children living at home",1,Rented house,3000 - 3999 Euros,2331,10970,6.426618049,60,40,2146,Highly urban (address density of 1 500 to 2 500)
2021/11/24 17:28,2021/11/24 17:56,1688,True,2021/11/24 17:56,R_3G9acRxCzSfCwKK,61,55-65,Female,SP (Socialist Party),Left,Progressive,Opposition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, without children living at home",2,Owner-occupied house,2000 - 2999 Euros,1531,13055,6.54921486,60,40,1780,Highly urban (address density of 1 500 to 2 500)
2021/11/24 17:28,2021/11/24 18:20,3134,True,2021/11/24 18:20,R_2h2liAyH51zB9jb,61,55-65,Male,VVD,Centre Right,Conservative,Coalition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, without children living at home",2,Owner-occupied house,5000 - 5999 Euros,5741,10490,6.76835081,60,40,808,Little urban (address density of 500 to 1 000)
2021/11/24 17:28,2021/11/24 17:48,1148,True,2021/11/24 17:48,R_3GrgeoRBxcgJIDI,61,55-65,Female,SP (Socialist Party),Left,Progressive,Opposition parties,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Living together/married, without children living at home",3,Owner-occupied house,3000 - 3999 Euros,6371,6310,13.31220285,50,50,1562,Highly urban (address density of 1 500 to 2 500)
2021/11/24 17:32,2021/11/24 17:54,1316,True,2021/11/24 17:54,R_277LSA9kafslxMh,75,75+,Male,VVD,Centre Right,Conservative,Coalition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, without children living at home",1,Owner-occupied house,5000 - 5999 Euros,3222,4040,9.653465347,60,40,1172,Moderately urban (address density of 1 000 to 1 500)
2021/11/24 17:33,2021/11/25 16:46,83592,True,2021/11/25 16:46,R_UbdS2HKqTEr8zbb,70,65-75,Female,VVD,Centre Right,Conservative,Coalition parties,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Living together/married, without children living at home",1,Rented house,2000 - 2999 Euros,7608,11030,10.01813237,60,40,1469,Moderately urban (address density of 1 000 to 1 500)
2021/11/24 17:33,2021/11/24 17:53,1181,True,2021/11/24 17:53,R_2cwjSLXSROT5iLI,65,65-75,Female,Party for the Animals,Left,Strongly progressive,Opposition parties,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Single, without children living at home",0,Rented house,0 - 999 Euros,4871,16930,6.64500886,70,30,1659,Highly urban (address density of 1 500 to 2 500)
2021/11/24 17:33,2021/11/24 17:54,1274,True,2021/11/24 17:54,R_yUgMX6FYIo0xPI5,62,55-65,Male,Forum voor Democatie (FvdD),Right,Strongly conservative,Opposition parties,"HAVO, VWO, MBO2-4",Medium,"Single, without children living at home",0,Rented house,2000 - 2999 Euros,2671,13090,5.76776165,60,40,1935,Highly urban (address density of 1 500 to 2 500)
2021/11/24 17:36,2021/11/24 18:02,1533,True,2021/11/24 18:02,R_xrrUW8nOpfgSoTf,70,65-75,Male,VVD,Centre Right,Conservative,Coalition parties,Bachelor's degree (HBO/WO),Medium,"Single, without children living at home",1,Owner-occupied house,1000 - 1999 euro,9013,165,3.03030303,90,10,31,Non-urban (address density of less than 500)
2021/11/24 17:39,2021/11/24 17:59,1190,True,2021/11/24 17:59,R_1Fh0otd3ShrSrwH,33,25-35,Female,GROENLINKS,Centre Left,Strongly progressive,Opposition parties,Master (HBO/WO),High,"Single, without children living at home",1,Rented house,3000 - 3999 Euros,1824,7570,9.445178336,50,40,2178,Highly urban (address density of 1 500 to 2 500)
2021/11/24 17:42,2021/11/24 17:59,1038,True,2021/11/24 17:59,R_1OH8VgJ1zVmfr5y,52,45-55,Female,BBB (BoerBurgerBeweging),Centre Right,Conservative,Opposition parties,"HAVO, VWO, MBO2-4",Medium,"Single, with children living at home",1,Rented house,1000 - 1999 euro,7574,3555,11.25175809,50,50,834,Little urban (address density of 500 to 1 000)
2021/11/24 17:42,2021/11/24 18:07,1484,True,2021/11/24 18:07,R_2rAXFwYjyGUrVUO,67,65-75,Male,GROENLINKS,Centre Left,Strongly progressive,Opposition parties,"HAVO, VWO, MBO2-4",Medium,"Single, without children living at home",0,Owner-occupied house,1000 - 1999 euro,6045,5905,12.87044877,50,40,1283,Moderately urban (address density of 1 000 to 1 500)
2021/11/24 17:44,2021/11/24 18:15,1876,True,2021/11/24 18:15,R_2xPf26BeXkarrND,78,75+,Male,Pieter Omtzigt,Unknown,Unknown,Opposition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, without children living at home",2,Owner-occupied house,2000 - 2999 Euros,9785,1020,7.352941176,80,20,346,Non-urban (address density of less than 500)
2021/11/24 17:45,2021/11/24 18:02,1024,True,2021/11/24 18:02,R_3gN4lV1En5lwjD1,75,75+,Male,BBB (BoerBurgerBeweging),Centre Right,Conservative,Opposition parties,"Other, namely",High,"Living together/married, without children living at home",1,Rented house,4000 - 4999 Euros,3142,5565,9.703504043,30,70,2406,Highly urban (address density of 1 500 to 2 500)
2021/11/24 17:46,2021/11/24 18:01,920,True,2021/11/24 18:01,R_6QKreItHOesUQql,61,55-65,Male,VVD,Centre Right,Conservative,Coalition parties,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Single, without children living at home",0,Rented house,2000 - 2999 Euros,1602,11155,10.21963245,60,40,1418,Moderately urban (address density of 1 000 to 1 500)
